Flight Number,From,To,Aircraft,STD,Optimal_STD,Predicted_Delay,CascadingDelay,TotalPredictedDelay,Runway,FlightType
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-EXU),06:00:00,05:50:53,5.497886430018412,0.0,5.497886430018412,R1,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-RTJ),06:00:00,06:12:42,-10.626829241051347,90.30364292752563,79.67681368647428,R2,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-TQB),06:00:00,05:50:53,5.497886430018412,39.50237080636348,45.00025723638189,R3,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-RTU),06:00:00,05:05:17,65.44494764200118,27.3882766132786,92.83322425527979,R1,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-EXK),06:00:00,06:07:57,-8.83033664300147,0.0,-8.83033664300147,R2,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-EXM),05:30:00,05:38:34,-1.6643542876808928,5.087888757438155,3.4235344697572625,R3,Domestic
AI2509,Mumbai (BOM),Chandigarh (IXC),A20N (VT-EXL),06:00:00,05:59:26,-0.63322076248734,1.7951630582604203,1.1619422957730803,R1,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TQW),06:00:00,05:53:14,6.6883081702502825,60.33692593439818,67.02523410464846,R2,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TQH),06:00:00,05:55:13,5.853385396145848,0.0,5.853385396145848,R3,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-EXV),06:00:00,05:53:53,7.529442585530451,36.93750185113771,44.466944436668165,R1,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TQF),06:00:00,05:50:16,13.933787441040637,0.0,13.933787441040637,R2,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TNU),06:00:00,05:53:57,5.63084827979048,0.0,5.63084827979048,R3,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-EXV),06:00:00,06:05:06,-5.302348826719409,53.59288630064025,48.29053747392084,R1,Domestic
AI2625,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TQB),06:00:00,05:55:19,4.196919833616237,0.0,4.196919833616237,R2,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-NCB),06:00:00,06:05:57,-7.525253669579633,0.0,-7.525253669579633,R3,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-IWQ),06:00:00,05:55:15,5.324727880105153,0.0,5.324727880105153,R1,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-NCA),06:00:00,05:44:43,15.259774176549952,10.882611883814313,26.142386060364267,R2,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-ICF),06:00:00,06:05:57,-7.525253669579633,22.317834925825633,14.792581256245999,R3,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-NCR),06:00:00,06:04:49,-6.4371045215724605,0.0,-6.4371045215724605,R1,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-NCA),06:00:00,06:16:24,-15.913691724580165,10.326689776618245,-5.5870019479619195,R2,Domestic
6E762,Mumbai (BOM),Delhi (DEL),A21N (VT-NCG),06:00:00,06:10:13,-6.488684561907414,0.0,-6.488684561907414,R3,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAP),06:05:00,06:05:04,-2.643398022143063,0.0,-2.643398022143063,R1,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAH),06:05:00,06:05:13,-1.4795885211840252,0.0,-1.4795885211840252,R2,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAG),06:05:00,06:01:59,1.2664071968597292,13.688316546625412,14.954723743485141,R3,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YBE),06:05:00,06:14:32,-8.265749134630335,18.26804063579325,10.002291501162913,R1,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAF),06:05:00,06:02:32,1.5235083825250413,0.0,1.5235083825250413,R2,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAI),06:05:00,06:17:01,-13.240264545834417,0.0,-13.240264545834417,R3,Domestic
QP1891,Mumbai (BOM),Srinagar (SXR),B38M (VT-YAA),06:05:00,06:17:20,-12.863351222966319,21.660874650993833,8.797523428027514,R1,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWU),06:05:00,06:36:27,-32.93935036332495,0.0,-32.93935036332495,R2,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWS),06:05:00,06:24:26,-19.430096565721275,0.0,-19.430096565721275,R3,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWT),06:05:00,06:17:32,-15.741728769498105,28.059990619488303,12.318261849990199,R1,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWU),06:05:00,06:15:05,-15.091040131331793,5.608837559322493,-9.4822025720093,R2,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCQ),06:05:00,06:36:52,-33.71293988943794,2.0179179263791274,-31.695021963058814,R3,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCH),06:05:00,06:30:50,-29.272739349316335,89.21063380520792,59.93789445589158,R1,Domestic
6E5352,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCB),06:05:00,06:31:39,-28.1478740211251,101.11891027383518,72.97103625271008,R2,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-IJZ),06:10:00,05:59:00,12.722647372232146,0.0,12.722647372232146,R3,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-ITZ),06:10:00,06:10:19,-0.22449885468533948,10.898635799062749,10.674136944377409,R1,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-IPU),06:10:00,05:14:31,58.075078306611495,3.0833194500751873,61.15839775668668,R2,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-IIQ),06:10:00,05:47:59,22.597423157325316,34.58252289295985,57.17994605028517,R3,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-IQI),06:10:00,05:33:01,30.743105353604395,17.40272527756195,48.14583063116635,R1,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-ITZ),06:10:00,05:59:08,11.37702365341872,0.0,11.37702365341872,R2,Domestic
6E1185,Mumbai (BOM),Colombo (CMB),A20N (VT-IJY),06:10:00,06:10:11,-0.831785217134313,20.506416844024503,19.67463162689019,R3,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ICZ),06:10:00,06:09:24,1.028875320319152,1.0498116433043725,2.0786869636235243,R1,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ILC),06:10:00,06:39:07,-27.910031227067847,0.0,-27.910031227067847,R2,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ILC),06:10:00,06:18:22,-7.516619080535502,8.983733305220582,1.46711422468508,R3,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ILC),06:10:00,06:32:06,-22.610962890789754,32.58767395694941,9.976711066159655,R1,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ICZ),06:10:00,06:11:32,-2.712887087207583,11.20639744972871,8.493510362521127,R2,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ICZ),06:10:00,06:43:35,-31.64365985848254,22.02332687727686,-9.620332981205681,R3,Domestic
6E5349,Mumbai (BOM),Nagpur (NAG),A21N (VT-ICZ),06:10:00,06:29:02,-18.449467686848,23.736713939453928,5.287246252605929,R1,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-AAZ),06:15:00,06:28:47,-13.402890267159677,6.131657985237172,-7.271232281922504,R2,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-AAZ),06:15:00,06:32:59,-17.132444352903477,104.7842139820868,87.65176962918332,R3,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-AAZ),06:15:00,06:11:51,2.435726690636624,0.0,2.435726690636624,R1,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-AAZ),06:15:00,06:47:25,-31.89526833324443,84.15283257874746,52.25756424550303,R2,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-BAZ),06:15:00,06:47:25,-31.89526833324443,67.5645599260259,35.66929159278146,R3,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-BAZ),06:15:00,06:47:25,-31.89526833324443,0.0,-31.89526833324443,R1,Domestic
QO342,Mumbai (BOM),Delhi (DEL),B738 (VT-BAZ),06:15:00,06:40:45,-26.13207336509492,76.48306137808216,50.35098801298723,R2,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-IMZ),06:15:00,06:17:05,-2.282292271424201,0.0,-2.282292271424201,R3,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-IBW),06:15:00,06:27:56,-12.713100558630133,6.544040838938024,-6.169059719692109,R1,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-ICG),06:15:00,06:19:16,-3.338904772274454,0.0,-3.338904772274454,R2,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-ICO),06:15:00,06:33:11,-16.96598354793037,11.805962604092604,-5.160020943837766,R3,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-IBO),06:15:00,06:17:05,-2.282292271424201,14.763908753826557,12.481616482402357,R1,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-IBY),06:15:00,06:32:12,-18.421630134157027,9.49681329626477,-8.924816837892257,R2,Domestic
6E6794,Mumbai (BOM),Udaipur (UDR),A21N (VT-ILQ),06:15:00,06:27:56,-12.713100558630133,0.0,-12.713100558630133,R3,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-IIU),06:20:00,06:24:48,-6.126687673003052,13.236809985896105,7.110122312893053,R1,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-ISM),06:20:00,06:50:46,-29.158733455200704,9.894085204027476,-19.264648251173227,R2,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-IIE),06:20:00,06:31:00,-12.540527278703108,23.47221249623238,10.931685217529273,R3,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-IJX),06:20:00,06:35:44,-14.917712690608276,0.0,-14.917712690608276,R1,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-IXN),06:20:00,06:26:02,4.380477154292838,48.614507873241934,52.994985027534774,R2,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A20N (VT-IZD),06:20:00,06:42:18,-22.67035907656677,0.0,-22.67035907656677,R3,Domestic
6E446,Mumbai (BOM),Ahmedabad (AMD),A320 (VT-IFV),06:20:00,06:38:12,-18.056090842330967,120.0,101.94390915766903,R1,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-IBU),06:20:00,06:33:42,-14.745789373835377,44.38451328724534,29.63872391340996,R2,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-IUO),06:20:00,06:30:36,-9.953560721984337,6.6461832151765785,-3.307377506807758,R3,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-IRY),06:20:00,06:14:36,3.1299105967565204,0.16612261127806424,3.2960332080345847,R1,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-IRZ),06:20:00,06:37:43,-17.67030124385916,50.69690332458378,33.026602080724615,R2,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-ICO),06:20:00,06:10:55,8.910464036530739,36.81287722161134,45.72334125814208,R3,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-ICK),06:20:00,06:49:10,-28.12702017026677,0.0,-28.12702017026677,R1,Domestic
6E5223,Mumbai (BOM),Raipur (RPR),A21N (VT-ICY),06:20:00,06:33:42,-14.745789373835377,44.256435781305406,29.510646407470027,R2,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVG),06:25:00,06:40:26,-22.672357015281428,2.3078779654138906,-20.364479049867537,R3,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVG),06:25:00,06:29:18,-12.350095986083884,13.316780172486974,0.9666841864030893,R1,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVI),06:25:00,06:29:16,-14.808210219581987,3.6945031381334896,-11.113707081448498,R2,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVG),06:25:00,06:32:15,-12.942610661718312,59.65588714974668,46.71327648802837,R3,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVG),07:35:00,07:34:53,1.213672786315456,29.289035751371223,30.50270853768668,R1,Domestic
OV760,Mumbai (BOM),Muscat (MCT),A20N (A4O-OVI),06:25:00,06:30:09,-2.439262674461925,12.054564037539029,9.615301363077105,R2,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-ICW),06:25:00,06:46:30,-22.55447055534105,0.0,-22.55447055534105,R3,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-ILO),06:25:00,06:43:20,-17.872450900270035,0.0,-17.872450900270035,R1,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-IML),06:25:00,06:36:00,-10.849112422114807,11.799426395523941,0.9503139734091341,R2,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-ILG),06:25:00,06:46:30,-22.55447055534105,39.236273518732226,16.681802963391174,R3,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-IUO),06:25:00,06:35:32,-10.50489998403691,0.0,-10.50489998403691,R1,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-ICG),06:25:00,06:56:31,-32.44060357411156,65.46755737204545,33.026953797933885,R2,Domestic
6E5188,Mumbai (BOM),Chennai (MAA),A21N (VT-ICG),06:25:00,06:57:39,-33.7416623158506,19.171984001289292,-14.569678314561305,R3,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-XD),06:30:00,06:18:59,3.789519928745829,3.821171808465057,7.610691737210886,R1,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-ND),06:30:00,07:06:39,-35.48827588278593,0.0,-35.48827588278593,R2,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A321 (A9C-CC),06:30:00,06:48:07,-17.024572887564783,0.0,-17.024572887564783,R3,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-XD),06:30:00,06:56:01,-27.85333035602136,24.716624846574863,-3.1367055094464966,R1,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-XD),06:30:00,03:50:31,178.74709710951262,44.21669900164093,222.96379611115356,R2,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-NA),06:30:00,07:06:39,-35.48827588278593,20.424441945308338,-15.06383393747759,R3,Domestic
GF57,Mumbai (BOM),Bahrain (BAH),A21N (A9C-NB),06:30:00,07:00:16,-30.136200805685245,0.0,-30.136200805685245,R1,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTX),06:35:00,07:06:26,-32.4674011095638,16.73442581725282,-15.732975292310982,R2,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTL),06:35:00,07:06:26,-32.4674011095638,0.7724332197034118,-31.69496788986039,R3,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTN),06:35:00,06:57:29,-23.64256413584862,0.0,-23.64256413584862,R1,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTN),06:35:00,06:29:55,5.157663968454073,0.9580104387916146,6.115674407245687,R2,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTK),06:35:00,06:50:41,-15.930043426736443,0.0,-15.930043426736443,R3,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-RTN),06:35:00,07:13:35,-36.56182537805088,11.321901263852995,-25.239924114197883,R1,Domestic
AI2603,Mumbai (BOM),Bengaluru (BLR),A20N (VT-EXQ),06:35:00,07:08:11,-31.82132809530708,21.3131153140257,-10.50821278128138,R2,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IXH),06:35:00,06:42:38,-7.109657973438093,71.43796589537926,64.32830792194117,R3,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IXM),06:35:00,06:49:41,-6.884405264044874,0.0,-6.884405264044874,R1,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IXG),06:35:00,06:24:46,8.804539402389091,0.0,8.804539402389091,R2,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IXM),06:35:00,06:30:40,-1.1148040005877584,0.0,-1.1148040005877584,R3,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IIX),06:35:00,06:30:40,-1.1148040005877584,7.794154707521821,6.679350706934063,R1,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IIU),06:35:00,06:43:50,-5.918608236642184,0.0,-5.918608236642184,R2,Domestic
6E1601,Mumbai (BOM),Jakarta (CGK),A20N (VT-IXF),06:35:00,06:25:08,10.63845176370318,10.264209116611712,20.90266088031489,R3,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TQN),06:40:00,06:49:31,-10.286244048722118,5.274250755001885,-5.0119932937202325,R1,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TQK),06:40:00,06:43:17,-3.3785442413216455,0.0,-3.3785442413216455,R2,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TNE),06:40:00,06:43:17,-3.3785442413216455,49.526612414537084,46.148068173215435,R3,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TNJ),06:40:00,06:43:52,-2.036495561404345,30.10482571561593,28.068330154211587,R1,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TNJ),06:40:00,06:43:17,-3.3785442413216455,61.54559191562439,58.167047674302744,R2,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),B788 (VT-ANH),06:40:00,06:00:39,39.33013610442078,48.839068222216696,88.16920432663747,R3,Domestic
AI2428,Mumbai (BOM),Delhi (DEL),A20N (VT-TNI),06:40:00,06:48:15,-7.653886313361851,6.194864290759172,-1.4590220226026789,R1,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-JOF),06:40:00,06:54:28,-8.669203999094506,66.92440215706684,58.25519815797233,R2,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-LOF),06:40:00,06:08:14,31.794047652364185,23.25299705898516,55.04704471134934,R3,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-JNS),06:40:00,06:53:25,-10.065842866036794,0.0,-10.065842866036794,R1,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-LNE),06:40:00,06:08:14,31.794047652364185,0.0,31.794047652364185,R2,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-LND),06:40:00,06:31:23,10.550721373910582,11.481921492549553,22.032642866460137,R3,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-JOJ),06:40:00,06:35:32,-0.00965438732152053,3.497764803715525,3.4881104163940044,R1,Domestic
TK721,Mumbai (BOM),Istanbul (IST),A333 (TC-JOK),06:40:00,06:53:50,-10.676273027937224,7.760602384181441,-2.9156706437557833,R2,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-IME),06:40:00,07:00:18,-20.789032141364167,16.71173078245843,-4.077301358905736,R3,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-ICL),06:40:00,06:47:13,-8.054556808647314,51.114891799168355,43.06033499052104,R1,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-ICZ),07:00:00,07:08:59,-10.685042103931071,0.0,-10.685042103931071,R2,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-IRW),06:40:00,06:52:47,-12.160133666973481,0.20929227544951942,-11.950841391523962,R3,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-IRZ),06:40:00,06:50:25,-11.579097740454634,21.446284780156674,9.86718703970204,R1,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-IMI),06:40:00,07:10:34,-27.8410529943737,16.208199627560138,-11.632853366813563,R2,Domestic
6E 294,Mumbai (BOM),Indore (IDR),A21N (VT-IBO),06:40:00,06:52:28,-12.633474756689493,7.535020148274735,-5.098454608414758,R3,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQM),06:45:00,06:51:09,-5.830007625324874,0.0,-5.830007625324874,R1,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQP),06:45:00,06:43:59,1.6757936627591832,0.0,1.6757936627591832,R2,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TNK),06:45:00,06:45:14,1.0180095061998602,85.8936336807345,86.91164318693436,R3,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQV),06:45:00,06:51:50,-8.081386943395911,0.0,-8.081386943395911,R1,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TNQ),06:45:00,06:48:47,-3.55459936650792,21.943584172804556,18.388984806296637,R2,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQS),06:45:00,06:54:38,-14.95904236670438,0.0,-14.95904236670438,R3,Domestic
AI2771,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQW),06:45:00,06:49:31,-5.2481405169258055,0.0,-5.2481405169258055,R1,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,07:11:54,-27.193248873412553,107.03394414875099,79.84069527533843,R2,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,06:47:23,-0.3753142298643792,98.46029593624193,98.08498170637756,R3,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,07:00:23,-15.798803751711771,8.701838849766158,-7.096964901945613,R1,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,07:00:22,-15.03293316078654,20.629778353915416,5.5968451931288765,R2,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,06:11:31,28.63086672406651,0.0,28.63086672406651,R3,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,07:07:13,-21.698059643283788,10.057490291432451,-11.640569351851337,R1,Domestic
IX1069,Mumbai (BOM),Jaipur (JAI),B38M (VT-BXH),06:45:00,06:48:45,-3.4168822462353328,1.127534332965676,-2.2893479132696566,R2,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-EXT),06:50:00,06:54:22,-5.002774599143614,0.0,-5.002774599143614,R3,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-RTS),06:50:00,06:56:38,-7.502628892291193,0.0,-7.502628892291193,R1,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-RTL),06:50:00,06:51:44,-1.711145432320399,1.5855326214117744,-0.12561281090862453,R2,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-EXU),06:50:00,07:03:32,-11.34496567951002,9.798777630311081,-1.546188049198939,R3,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-EXV),06:50:00,06:54:27,-4.643710623628096,71.66582853268021,67.02211790905211,R1,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-RTU),06:50:00,07:05:34,-16.83393846285039,8.215816564262312,-8.618121898588079,R2,Domestic
AI2821,Mumbai (BOM),Chennai (MAA),A20N (VT-RTU),06:50:00,06:51:45,-1.767412639787452,0.0,-1.767412639787452,R3,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A20N (VT-TYC),06:50:00,06:56:57,-6.234873613647331,20.168163284209086,13.933289670561756,R1,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A21N (VT-TVH),06:50:00,06:59:10,-11.530465016835642,120.0,108.46953498316435,R2,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A321 (VT-PPM),06:50:00,06:49:57,0.7960104421402374,8.314344406791786,9.110354848932024,R3,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A321 (VT-PPO),06:50:00,06:53:14,-2.9023857218570246,33.4546503089188,30.552264587061778,R1,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A20N (VT-CIG),06:50:00,06:50:34,0.5223243773648013,0.0,0.5223243773648013,R2,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A20N (VT-EXL),06:50:00,06:53:14,-2.9023857218570246,0.0,-2.9023857218570246,R3,Domestic
AI601,Mumbai (BOM),Bhuj (BHJ),A20N (VT-RTK),06:50:00,06:56:57,-6.234873613647331,39.08246785476948,32.84759424112215,R1,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B739 (VT-SLC),06:50:00,03:50:41,197.00857799560006,13.75568397792912,210.7642619735292,R2,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B738 (VT-SLF),06:50:00,06:42:06,6.1333771415836384,30.01511243195314,36.14848957353678,R3,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B738 (VT-SLG),06:50:00,06:42:41,7.534489269856401,0.0,7.534489269856401,R1,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B738 (VT-SLG),06:50:00,06:50:43,0.10761383310260288,0.0,0.10761383310260288,R2,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B738 (VT-SLF),06:50:00,06:42:08,8.094339206041994,2.8388747643486285,10.933213970390621,R3,Domestic
SG115,Mumbai (BOM),Darbhanga (DBR),B738 (VT-SLF),06:50:00,03:50:41,197.00857799560006,0.0,197.00857799560006,R1,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-IWQ),07:00:00,07:22:55,-23.984725136165824,0.0,-23.984725136165824,R2,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-NCO),07:00:00,07:23:07,-22.736475250425443,6.192963198226696,-16.543512052198746,R3,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-NCR),07:05:00,07:25:24,-17.933420240397716,0.0,-17.933420240397716,R1,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-NCN),07:00:00,07:17:42,-18.254227294640465,26.813352137837505,8.55912484319704,R2,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-NCM),07:00:00,07:09:28,-8.904320602934972,33.95555202802046,25.05123142508549,R3,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-NCN),07:00:00,07:13:21,-12.471630612238197,0.5018084267541186,-11.969822185484079,R1,Domestic
6E 301,Mumbai (BOM),Delhi (DEL),A21N (VT-IWT),07:00:00,07:10:50,-11.775123004961227,21.528917536484652,9.753794531523425,R2,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TNX),07:00:00,07:31:31,-31.305985225911954,7.70472441164873,-23.601260814263224,R3,Domestic
